,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,compaction_pri,compaction_style,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,compression_type,bloom_locality,open_files,block_size,cache_index_and_filter_blocks,max_bytes_for_level_base,max_bytes_for_level_multiplier,target_file_size_base,target_file_size_multiplier,num_levels,memtable_bloom_size_ratio,compression_ratio
731,3,14,2083840,8,2,3,0,8,32,63,1,1,-1,16384,0,8388608,9,576512,2,7,0.05,0.83
732,2,13,2038784,8,2,3,0,8,32,44,1,1,100000,16384,1,8388608,9,535552,2,8,0.15,0.97
733,2,8,2073600,8,2,3,0,8,31,36,1,1,-1,13312,1,8388608,11,546816,2,8,0,0.98
734,5,16,2033664,8,2,3,0,8,31,36,1,1,100000,16384,1,8388608,12,586752,2,8,0.1,0.96
735,2,16,2059264,7,2,3,0,8,32,37,1,1,1000000,16384,0,8388608,10,720896,2,8,0.05,0.95
736,3,10,2073600,8,2,2,0,8,32,49,1,1,100000,15360,1,8388608,11,582656,2,7,0,0.94
737,2,11,2045952,8,2,3,0,7,32,52,1,1,10000,16384,0,8388608,12,730112,2,7,0,0.95
738,4,14,2092032,8,2,3,0,8,29,44,1,1,-1,15360,1,8388608,11,564224,2,6,0,0.94
739,3,15,2095104,8,2,3,0,8,32,43,1,1,-1,16384,1,7340032,12,705536,2,6,0.05,0.94
740,4,7,2071552,8,2,3,0,7,32,62,1,1,10000,16384,1,8388608,11,553984,2,6,0,0.95
741,6,16,2073600,8,2,3,0,8,32,38,1,1,10000,16384,1,8388608,12,562176,2,6,0.1,0.87
742,3,6,2094080,8,2,3,0,8,32,44,1,1,1000000,16384,1,7340032,10,526336,1,7,0.1,0.99
743,1,12,2084864,8,2,3,0,8,32,47,1,1,10000,15360,1,8388608,10,546816,1,8,0.05,0.98
744,3,8,2073600,8,2,3,0,8,32,51,1,1,-1,15360,1,8388608,12,777216,2,8,0,0.96
745,2,9,2073600,8,2,2,0,8,31,48,1,1,10000,16384,0,8388608,10,583680,2,5,0,0.96
746,5,8,2034688,8,2,3,0,8,30,46,1,1,-1,16384,1,8388608,11,528384,2,7,0,0.98
747,4,13,2094080,8,2,3,0,8,32,58,1,1,10000,16384,1,8388608,11,532480,2,7,0.15,0.88
748,2,13,2068480,8,2,3,0,7,32,59,1,1,10000,15360,0,8388608,10,540672,2,8,0.1,0.98
749,5,11,1976320,8,2,3,0,8,32,63,1,1,-1,15360,0,8388608,12,540672,2,8,0,0.95
750,4,15,2092032,8,2,3,0,6,32,54,1,1,1000000,15360,1,8388608,10,551936,2,8,0.1,0.98
751,2,15,2071552,8,2,3,0,8,32,50,1,1,100000,14336,1,8388608,11,583680,2,7,0.1,0.87
752,1,12,2021376,8,2,3,0,8,32,49,1,1,1000000,16384,0,8388608,10,629760,2,8,0.2,0.91
753,9,9,2059264,8,2,3,0,8,32,35,1,1,10000,16384,1,8388608,10,542720,2,8,0,0.99
754,1,16,2081792,8,2,3,0,7,32,50,1,1,1000000,16384,0,8388608,12,547840,2,6,0,0.98
755,3,15,2085888,8,2,3,0,5,31,48,1,1,-1,16384,1,8388608,12,533504,2,7,0,0.98
756,1,4,2075648,8,2,3,0,8,29,51,1,1,10000,16384,1,8388608,12,546816,2,8,0,0.96
757,2,14,2060288,8,2,3,0,7,31,41,1,1,-1,16384,0,8388608,12,714752,2,8,0,0.9
758,1,8,2059264,8,2,3,0,8,32,60,1,1,-1,15360,0,8388608,11,552960,2,7,0,0.87
759,3,12,2094080,8,2,3,0,8,32,64,1,1,-1,16384,0,7340032,12,570368,2,8,0.1,0.99
760,2,10,2095104,8,2,3,0,8,32,61,1,1,-1,11264,1,8388608,12,601088,2,7,0,0.98
761,2,11,2094080,8,2,3,0,8,32,56,1,1,1000000,15360,0,8388608,12,575488,2,8,0.15,0.84
762,4,14,2086912,8,2,3,0,6,31,52,1,1,10000,16384,0,8388608,11,618496,2,7,0,0.98
763,1,16,2096128,8,2,3,0,8,29,60,1,1,100000,14336,0,7340032,12,551936,1,7,0,0.99
764,3,11,2056192,8,2,3,0,8,30,53,1,1,100000,16384,0,8388608,11,747520,2,8,0,0.98
765,2,8,2037760,8,2,3,0,8,32,63,1,1,10000,16384,1,8388608,11,649216,2,7,0.05,0.93
766,5,9,2084864,8,2,3,0,8,32,40,1,1,1000000,12288,0,8388608,12,541696,2,8,0,0.97
767,3,9,2075648,8,2,3,0,8,31,41,1,1,1000000,15360,0,8388608,12,577536,2,8,0,0.94
768,2,15,2045952,8,2,3,0,8,32,43,1,1,10000,13312,1,8388608,11,536576,2,5,0.05,0.88
769,5,13,2086912,8,2,3,0,8,31,36,1,1,-1,16384,1,8388608,12,586752,1,8,0,0.96
770,5,11,2084864,8,2,3,0,8,31,56,1,1,-1,16384,0,7340032,11,570368,2,7,0,0.98
771,4,10,2059264,8,2,3,0,7,32,41,1,1,-1,16384,1,8388608,11,526336,2,5,0,0.98
772,2,16,2076672,8,2,3,0,8,32,63,1,1,-1,15360,1,8388608,11,545792,1,6,0.2,0.95
773,4,11,2096128,8,2,3,0,8,32,35,1,1,1000000,15360,0,7340032,12,600064,1,8,0,0.95
774,2,14,2092032,8,2,3,0,8,32,48,1,1,100000,16384,0,7340032,11,528384,1,8,0.05,0.92
775,3,10,2083840,8,2,3,0,8,31,62,1,1,1000000,15360,1,8388608,12,527360,2,8,0.1,0.94
776,5,9,2086912,8,2,3,0,8,32,61,1,1,-1,13312,1,8388608,12,586752,2,6,0,0.95
777,6,10,2021376,8,2,3,0,8,32,63,1,1,-1,16384,0,8388608,12,553984,2,8,0.05,0.99
778,2,12,2045952,8,2,3,0,8,31,48,1,1,1000000,13312,0,8388608,10,557056,2,8,0.05,0.95
779,5,14,2079744,8,2,3,0,8,32,36,1,1,-1,16384,1,8388608,12,654336,2,7,0.1,0.95
780,4,13,2089984,8,2,3,0,8,31,36,1,1,10000,16384,1,8388608,10,584704,2,6,0.05,0.93
781,2,13,2094080,8,2,3,0,7,31,34,1,1,100000,14336,1,8388608,12,619520,2,8,0,0.96
782,5,16,2095104,8,2,3,0,8,26,61,1,1,10000,16384,0,8388608,11,550912,2,7,0,0.96
783,2,16,2076672,8,2,3,0,8,32,60,1,1,10000,16384,1,8388608,11,627712,2,8,0,0.67
784,4,9,2060288,8,2,3,0,8,32,61,1,1,-1,14336,0,8388608,10,533504,2,8,0.05,0.99
785,2,16,2086912,8,2,3,0,8,32,52,1,1,10000,14336,0,8388608,12,675840,2,8,0.15,0.98
786,5,15,2085888,8,2,3,0,8,31,51,1,1,1000000,16384,0,7340032,8,680960,2,8,0.05,0.99
787,3,10,2093056,8,2,3,0,8,31,37,1,1,-1,16384,1,8388608,11,618496,2,7,0.1,0.99
788,12,14,2084864,8,2,3,0,8,29,49,1,1,1000000,16384,1,8388608,11,544768,2,8,0,0.99
789,2,16,2094080,8,2,3,0,8,30,53,1,1,-1,16384,0,8388608,8,602112,2,8,0,0.88
790,6,12,2024448,8,2,3,0,7,32,57,1,1,1000000,16384,1,8388608,11,609280,2,8,0,0.95
791,1,11,2094080,8,2,3,0,8,31,52,1,1,100000,16384,0,8388608,10,677888,2,5,0.05,0.96
792,2,16,2060288,8,2,3,0,8,32,45,1,1,100000,16384,1,8388608,11,626688,1,6,0,0.81
793,2,11,2094080,8,2,3,0,8,29,63,1,1,-1,16384,0,8388608,11,558080,2,6,0,0.81
794,5,13,2091008,8,2,3,0,8,32,51,1,1,100000,16384,0,8388608,10,788480,2,7,0,0.92
795,1,14,2089984,8,2,3,0,8,32,44,1,1,100000,15360,1,7340032,11,545792,1,7,0.1,0.94
796,2,7,2092032,8,2,3,0,8,29,51,1,1,-1,16384,0,8388608,12,544768,2,8,0.05,0.91
797,3,10,2094080,8,2,2,0,8,32,40,1,1,1000000,16384,0,8388608,12,528384,2,8,0.1,0.98
798,2,13,2094080,8,2,3,0,7,32,54,1,1,1000000,16384,1,7340032,11,544768,1,8,0,0.96
799,3,11,2073600,8,2,3,0,8,31,52,1,1,10000,14336,1,8388608,12,551936,1,7,0.05,0.99
800,1,16,1963008,8,2,3,0,8,32,62,1,1,10000,14336,0,8388608,10,550912,2,7,0.05,0.98
801,2,10,2063360,8,2,3,0,8,32,41,1,1,10000,16384,1,8388608,11,545792,1,6,0.15,0.95
802,2,9,2073600,8,2,3,0,7,32,40,1,1,-1,16384,1,8388608,11,671744,2,6,0,0.95
803,2,10,2059264,8,2,2,0,6,32,53,1,1,-1,16384,0,8388608,12,542720,2,6,0,0.99
804,4,16,2070528,8,2,3,0,7,32,33,1,1,1000000,16384,0,8388608,12,650240,1,7,0,0.98
805,8,12,2086912,8,2,3,0,7,32,52,1,1,1000000,16384,0,8388608,11,607232,2,8,0,0.87
806,7,16,2079744,8,2,3,0,7,29,52,1,1,1000000,16384,0,8388608,11,646144,2,7,0,0.98
807,6,16,2079744,8,2,3,0,8,32,41,1,1,10000,15360,0,8388608,12,692224,2,6,0,0.94
808,2,9,2073600,8,2,3,0,8,32,40,1,1,-1,16384,0,8388608,11,652288,2,7,0,0.84
809,3,15,2096128,8,2,3,0,8,29,42,1,1,1000000,16384,0,8388608,11,784384,2,8,0.1,0.91
810,2,15,2080768,8,2,3,0,8,27,61,1,1,100000,16384,0,8388608,12,614400,2,8,0,0.94
811,2,4,2025472,8,2,3,0,8,32,56,1,1,-1,16384,1,8388608,10,528384,2,8,0,0.96
812,2,16,2084864,8,2,3,0,7,31,52,1,1,100000,16384,0,8388608,12,684032,2,5,0,0.91
813,2,7,2092032,8,2,3,0,8,31,56,1,1,1000000,16384,0,8388608,8,527360,2,8,0,0.98
814,2,16,2071552,6,2,3,0,8,32,52,1,1,100000,16384,0,8388608,11,570368,2,8,0,0.98
815,1,8,2049024,8,2,3,0,8,32,41,1,1,1000000,16384,0,7340032,12,537600,1,8,0,0.99
816,2,13,2025472,8,2,3,0,8,32,55,1,1,100000,16384,1,7340032,11,550912,2,5,0,0.97
817,2,2,2084864,8,2,3,0,8,31,33,1,1,10000,15360,1,8388608,11,545792,2,8,0,0.95
818,5,16,2081792,6,2,3,0,8,32,46,1,1,1000000,16384,0,8388608,11,607232,2,8,0.1,0.96
819,4,16,2073600,7,2,3,0,8,32,51,1,0,1000000,16384,0,8388608,12,617472,2,8,0,0.99
820,1,16,2076672,8,2,3,0,6,32,52,1,1,10000,16384,0,8388608,8,553984,2,8,0.05,0.96
821,2,16,2060288,8,2,3,0,8,31,56,1,1,-1,14336,1,8388608,12,533504,1,6,0.05,0.93
822,3,15,2087936,8,2,3,0,8,31,51,1,1,10000,16384,1,8388608,9,562176,2,6,0,0.96
823,2,16,2060288,8,2,3,0,8,32,34,1,1,100000,10240,1,8388608,12,532480,2,8,0,0.99
824,3,14,2080768,8,2,3,0,8,32,58,1,1,10000,16384,0,7340032,12,671744,2,6,0.05,0.99
825,5,12,2096128,8,2,3,0,8,32,59,1,1,10000,15360,0,8388608,10,544768,2,8,0.1,0.99
826,6,7,2092032,8,2,3,0,8,31,56,1,1,1000000,16384,0,8388608,11,756736,2,8,0.05,0.99
827,5,12,2084864,8,2,3,0,8,32,53,1,1,10000,16384,1,8388608,12,562176,2,6,0.1,0.87
828,3,13,2053120,8,2,3,0,8,31,46,1,1,100000,16384,0,8388608,9,548864,2,8,0.05,0.9
829,3,9,2084864,7,2,3,0,8,31,42,1,1,1000000,16384,1,8388608,12,640000,2,8,0,0.98
830,5,8,2084864,8,2,2,0,8,32,50,1,1,100000,16384,0,8388608,11,536576,2,8,0.05,0.97
831,3,9,2088960,8,2,3,0,8,32,64,1,1,100000,16384,0,8388608,10,721920,2,7,0.05,0.96
832,2,14,2068480,8,2,3,0,8,31,63,1,1,-1,14336,1,8388608,12,527360,1,8,0,0.94
833,5,13,2057216,8,2,3,0,8,31,52,1,1,-1,16384,0,8388608,12,569344,2,5,0,0.92
834,5,15,2084864,8,2,3,0,8,32,62,1,1,10000,16384,0,8388608,11,651264,1,7,0,0.97
835,2,16,2084864,8,2,2,0,8,32,54,1,1,-1,16384,1,8388608,11,604160,2,7,0.1,0.9
836,2,12,2073600,8,2,3,0,7,32,57,1,1,1000000,16384,0,8388608,12,783360,2,7,0.1,0.98
837,5,16,2093056,8,2,3,0,8,31,33,1,1,10000,16384,1,8388608,11,675840,2,6,0.05,0.93
838,2,13,2080768,8,2,3,0,8,31,35,1,1,-1,16384,1,8388608,11,532480,1,8,0.15,0.99
839,2,15,2022400,8,2,3,0,8,32,60,1,1,-1,15360,1,8388608,10,571392,2,8,0,0.95
840,3,9,2083840,8,2,3,0,8,31,43,1,1,100000,16384,1,8388608,10,570368,2,6,0.05,0.98
841,10,15,2095104,8,2,3,0,7,31,58,1,1,1000000,16384,0,8388608,11,544768,2,8,0.1,0.95
842,5,16,2073600,8,2,3,0,7,32,63,1,1,100000,16384,0,8388608,11,582656,1,8,0,0.96
843,4,16,2065408,7,2,3,0,8,31,46,1,1,1000000,16384,0,8388608,9,528384,2,8,0.05,0.87
844,4,16,2084864,8,2,3,0,8,32,38,1,1,-1,16384,0,8388608,11,601088,1,8,0.05,0.97
845,1,16,2081792,8,2,2,0,7,32,54,1,1,10000,15360,0,8388608,10,702464,2,7,0,0.97
846,3,9,2084864,8,2,3,0,7,32,64,1,1,10000,16384,1,8388608,11,594944,2,6,0,0.88
847,1,14,2078720,8,2,3,0,8,26,56,1,1,100000,16384,0,8388608,9,544768,2,7,0,0.97
848,4,16,2083840,8,2,3,0,8,31,49,1,1,100000,16384,0,8388608,10,756736,2,7,0.05,0.96
849,3,15,2096128,8,2,3,0,8,31,33,1,1,10000,15360,0,8388608,12,649216,2,8,0.1,0.94
850,1,10,2070528,8,2,3,0,8,30,60,1,1,1000000,16384,1,8388608,12,617472,2,8,0.05,0.91
851,2,15,2094080,8,2,3,0,8,31,55,1,1,10000,15360,1,8388608,11,562176,1,6,0,0.93
852,5,8,2080768,8,2,3,0,8,32,45,1,1,10000,16384,1,8388608,12,578560,1,7,0.05,0.98
853,1,15,2096128,8,2,3,0,8,32,48,1,0,-1,16384,0,8388608,12,666624,2,8,0.1,0.97
854,1,16,2080768,8,2,3,0,8,32,34,1,1,100000,16384,1,7340032,10,527360,2,8,0.05,0.86
855,1,13,2094080,8,2,3,0,8,32,49,1,0,100000,16384,0,8388608,10,545792,2,8,0,0.99
856,2,15,2094080,8,2,3,0,8,32,59,1,1,1000000,16384,0,8388608,11,652288,1,8,0.1,0.84
857,2,13,2096128,8,2,3,0,8,31,62,1,1,1000000,16384,1,8388608,10,594944,1,8,0,0.93
858,6,15,2089984,8,2,3,0,8,30,46,1,1,10000,16384,0,8388608,11,542720,1,7,0,0.99
859,2,11,2032640,8,2,3,0,8,29,51,1,1,1000000,16384,1,8388608,11,551936,2,8,0.05,0.98
860,5,11,2085888,8,2,3,0,6,32,55,1,1,1000000,16384,1,7340032,11,562176,2,8,0,0.96
861,5,16,2079744,8,2,3,0,8,31,50,1,1,100000,14336,0,8388608,9,544768,2,6,0,0.97
862,1,11,2096128,8,2,3,0,8,31,59,1,1,100000,16384,1,8388608,11,575488,1,6,0.2,0.94
863,2,9,2084864,8,2,3,0,8,32,47,1,1,1000000,16384,1,6291456,12,526336,2,7,0.1,0.99
864,3,9,2094080,8,2,3,0,5,32,64,1,1,10000,15360,0,8388608,12,532480,2,8,0.05,0.99
865,3,13,2095104,8,2,3,0,8,32,58,1,1,1000000,16384,0,8388608,12,708608,2,8,0.2,0.88
866,2,14,2059264,8,2,3,0,8,31,50,1,1,1000000,14336,0,8388608,12,553984,1,7,0.1,0.97
867,2,8,2089984,8,2,3,0,8,31,49,1,1,-1,14336,1,8388608,12,544768,2,5,0.05,0.98
868,2,14,2083840,8,2,3,0,8,31,36,1,1,100000,16384,1,8388608,10,545792,1,7,0.05,0.92
869,3,13,2096128,8,2,2,0,8,29,45,1,1,10000,16384,1,8388608,11,545792,2,6,0,0.95
870,2,13,2096128,8,2,3,0,8,30,52,1,1,10000,14336,0,7340032,12,577536,2,8,0,0.94
871,1,14,2094080,8,2,3,0,7,32,55,1,1,100000,16384,0,6291456,12,545792,1,8,0,0.96
872,2,15,2085888,8,2,3,0,8,31,64,1,1,-1,14336,0,8388608,9,586752,2,7,0.05,0.93
873,5,10,2070528,8,2,3,0,8,31,56,1,1,1000000,15360,0,8388608,11,699392,2,8,0.1,0.98
874,6,15,2094080,8,2,3,0,8,31,60,1,1,100000,14336,0,8388608,12,550912,2,8,0.05,0.91
875,2,10,2075648,8,2,3,0,8,31,51,1,1,100000,16384,1,8388608,10,555008,1,5,0.15,0.96
876,4,16,2096128,8,2,3,0,8,32,45,1,1,1000000,16384,1,8388608,10,618496,2,8,0,0.79
877,6,16,2035712,8,2,3,0,8,29,49,1,1,10000,16384,1,8388608,11,544768,2,8,0,0.97
878,4,12,2073600,8,2,3,0,8,32,59,1,1,100000,12288,1,8388608,12,635904,2,8,0,0.95
879,6,9,2073600,8,2,2,0,8,32,43,1,1,-1,16384,0,8388608,11,551936,2,6,0,0.99
880,2,13,2096128,8,2,3,0,8,30,54,1,1,100000,16384,1,8388608,9,584704,2,7,0,0.98
881,1,16,2094080,8,2,3,0,8,32,38,1,1,10000,16384,1,8388608,9,526336,1,7,0.05,0.96
882,6,15,2079744,8,2,3,0,8,29,37,1,1,100000,16384,1,8388608,12,553984,2,8,0.05,0.95
883,1,13,2093056,8,2,2,0,8,27,58,1,1,-1,16384,0,8388608,11,540672,2,6,0,0.9
884,3,13,2073600,8,2,3,0,8,30,36,1,1,1000000,16384,0,8388608,12,652288,2,7,0.1,0.94
885,1,14,2056192,8,2,3,0,7,32,60,1,1,1000000,16384,0,8388608,12,609280,2,6,0,0.95
886,6,16,2079744,8,2,3,0,8,31,54,1,1,10000,16384,0,8388608,12,735232,2,7,0.05,0.99
887,2,12,2089984,8,2,3,0,7,32,34,1,1,10000,14336,0,8388608,12,660480,2,8,0,0.9
888,3,16,2095104,8,2,3,0,8,29,50,1,1,-1,16384,0,8388608,11,540672,1,5,0,0.95
889,3,16,2075648,7,2,3,0,8,32,47,1,1,-1,16384,1,8388608,10,561152,2,8,0.1,0.96
890,1,7,2096128,8,2,3,0,8,32,47,1,1,1000000,16384,0,7340032,9,544768,2,7,0,0.97
891,4,14,2094080,8,2,3,0,8,32,40,1,1,10000,15360,1,8388608,11,526336,1,6,0.2,0.96
892,2,16,2094080,8,2,3,0,8,32,40,1,1,100000,15360,0,8388608,10,548864,1,7,0.05,0.94
893,3,14,2094080,8,2,2,0,8,32,58,1,1,100000,16384,1,8388608,12,630784,2,5,0.1,0.98
894,9,16,2095104,8,2,3,0,8,32,35,1,1,-1,16384,1,8388608,11,609280,2,6,0.1,0.96
895,1,15,2075648,8,2,3,0,8,31,41,1,1,-1,15360,1,8388608,10,594944,1,5,0.15,0.99
896,1,15,2075648,8,2,2,0,8,31,42,1,1,100000,16384,1,8388608,12,901120,2,7,0,0.98
897,4,12,2096128,8,2,3,0,8,31,49,1,1,-1,14336,1,8388608,11,651264,2,8,0.05,0.97
898,2,12,2094080,8,2,3,0,8,32,58,1,1,10000,16384,1,8388608,11,562176,1,7,0.15,0.82
899,2,4,2093056,8,2,3,0,8,32,48,1,1,-1,16384,1,8388608,10,536576,2,5,0.1,0.98
900,8,14,2096128,8,2,3,0,8,32,41,1,1,1000000,13312,0,8388608,11,555008,2,8,0.15,0.97
901,2,2,2091008,8,2,3,0,8,32,56,1,1,10000,16384,1,8388608,11,530432,2,6,0.1,0.94
902,2,15,2071552,8,2,3,0,8,31,52,1,1,1000000,14336,0,7340032,11,646144,2,7,0.05,0.98
903,4,11,2094080,8,2,3,0,8,32,48,1,1,100000,16384,1,6291456,12,532480,2,8,0,0.91
904,4,2,2094080,8,2,3,0,8,32,50,1,1,-1,16384,0,8388608,10,591872,2,8,0,0.97
905,2,10,2070528,8,2,3,0,7,31,51,1,1,100000,16384,1,8388608,10,525312,2,8,0.05,0.91
906,2,16,2033664,8,2,3,0,8,32,49,1,1,10000,12288,0,8388608,11,709632,2,7,0,0.95
907,2,14,2022400,8,2,3,0,8,32,61,1,1,100000,15360,0,8388608,11,577536,2,8,0.1,0.93
908,10,16,2087936,8,2,3,0,8,32,37,1,1,1000000,16384,0,8388608,12,570368,1,8,0.05,0.98
909,4,15,2071552,7,2,3,0,8,32,61,1,1,-1,15360,0,8388608,11,540672,2,6,0,0.97
910,1,16,2096128,8,2,3,0,8,32,48,1,1,1000000,16384,0,8388608,12,626688,1,6,0,0.88
911,4,16,2095104,8,2,3,0,8,25,49,1,1,1000000,16384,0,8388608,12,585728,1,8,0.05,0.98
912,2,4,2096128,8,2,3,0,8,31,40,1,1,100000,16384,1,8388608,12,618496,2,5,0,0.98
913,1,6,2084864,8,2,3,0,7,31,59,1,1,10000,15360,0,8388608,10,546816,2,6,0,0.98
914,2,16,2060288,8,2,3,0,8,31,61,1,1,-1,16384,0,8388608,10,712704,2,8,0.1,0.97
915,4,16,2083840,8,2,3,0,8,32,39,1,1,100000,16384,1,7340032,11,551936,2,5,0.1,0.98
916,3,16,2077696,8,2,3,0,8,32,48,1,1,-1,15360,1,8388608,11,692224,2,6,0.1,0.83
917,5,13,2057216,8,2,3,0,8,31,53,1,1,100000,14336,1,8388608,12,587776,2,6,0,0.94
918,8,13,2084864,7,2,3,0,8,31,57,1,1,1000000,16384,1,8388608,11,536576,2,8,0.05,0.98
919,3,11,2073600,8,2,3,0,7,31,58,1,1,10000,16384,0,8388608,12,596992,1,8,0,0.96
920,1,14,2084864,8,2,3,0,8,32,40,1,1,1000000,13312,1,8388608,12,598016,1,8,0,0.99
921,2,16,2063360,8,2,2,0,8,32,58,1,1,-1,16384,0,8388608,10,894976,2,6,0,0.99
922,1,16,2080768,8,2,3,0,8,32,49,1,1,-1,12288,0,7340032,11,708608,2,8,0,0.96
923,2,14,2035712,8,2,3,0,8,32,43,1,1,100000,16384,1,8388608,10,673792,1,5,0.15,0.98
924,2,13,1979392,8,2,3,0,8,31,44,1,1,10000,15360,1,8388608,11,607232,2,6,0,0.96
925,2,13,2060288,7,2,3,0,8,32,49,1,1,1000000,15360,0,8388608,11,532480,2,6,0,0.97
926,7,13,2084864,8,2,3,0,7,31,51,1,1,10000,16384,1,8388608,11,563200,2,8,0.1,0.99
927,2,14,2096128,8,2,3,0,8,31,41,1,1,10000,15360,1,8388608,11,747520,2,8,0.1,0.98
928,2,11,2095104,8,2,3,0,8,32,45,1,1,1000000,16384,1,8388608,10,546816,2,5,0,0.99
929,1,5,2083840,8,2,3,0,8,32,32,1,1,1000000,16384,1,7340032,12,528384,1,7,0,0.98
930,2,16,2059264,8,2,3,0,8,30,37,1,1,-1,15360,1,8388608,12,527360,1,6,0.05,0.98
931,1,16,2092032,8,2,3,0,7,32,47,1,1,1000000,16384,0,8388608,8,596992,1,7,0,0.99
932,4,16,2092032,8,2,2,0,7,32,55,1,1,1000000,16384,0,8388608,12,592896,2,8,0.15,0.97
933,2,14,2084864,8,2,3,0,6,31,48,1,1,10000,16384,1,8388608,12,745472,2,8,0,0.99
934,2,14,2094080,8,2,3,0,6,31,33,1,1,10000,16384,1,8388608,11,608256,2,8,0,0.88
935,6,10,2095104,8,2,3,0,8,32,45,1,1,100000,14336,0,8388608,12,601088,2,8,0,0.87
936,3,15,2045952,8,2,3,0,8,29,64,1,1,100000,16384,0,8388608,11,576512,1,7,0,0.97
937,5,16,2089984,8,2,3,0,8,27,37,1,1,-1,16384,1,8388608,11,533504,2,7,0,0.93
938,4,14,2092032,8,2,2,0,8,32,56,1,1,-1,13312,1,8388608,12,527360,2,7,0.05,0.98
939,1,14,2028544,8,2,3,0,8,32,61,1,1,100000,16384,0,7340032,12,544768,2,6,0.1,0.98
940,4,14,2094080,8,2,3,0,7,32,46,1,1,-1,16384,1,8388608,12,607232,2,7,0.15,0.96
941,3,16,2095104,7,2,3,0,7,31,50,1,1,1000000,16384,0,8388608,10,651264,2,7,0.1,0.97
942,5,14,2091008,8,2,3,0,8,32,44,1,1,1000000,15360,0,8388608,12,652288,2,8,0.1,0.82
943,2,8,2073600,8,2,3,0,8,31,40,1,1,100000,16384,1,8388608,11,530432,1,6,0.05,0.9
944,4,16,2045952,8,2,3,0,8,29,37,1,1,1000000,15360,0,8388608,10,544768,2,8,0.15,0.99
945,6,7,2096128,8,2,3,0,8,32,50,1,1,100000,16384,1,8388608,12,577536,2,5,0,0.89
946,7,10,2068480,8,2,3,0,8,32,52,1,1,1000000,16384,1,8388608,9,552960,2,8,0.1,0.99
947,4,15,2080768,8,2,2,0,8,32,56,1,1,100000,16384,0,8388608,10,535552,2,6,0.05,0.91
948,3,9,2083840,8,2,3,0,8,29,40,1,1,100000,16384,1,8388608,11,548864,2,5,0,0.97
949,6,11,2084864,8,2,3,0,8,31,48,1,1,10000,12288,0,8388608,12,551936,2,8,0,0.98
950,3,6,2083840,8,2,3,0,8,32,63,1,1,10000,16384,1,8388608,12,536576,1,7,0.15,0.97
951,2,6,2079744,8,2,3,0,8,31,63,1,1,100000,13312,0,8388608,10,525312,2,8,0,0.9
952,2,16,2084864,8,2,3,0,8,30,60,1,1,1000000,14336,0,8388608,12,532480,2,6,0.15,0.97
953,2,16,2079744,8,2,3,0,8,30,59,1,1,-1,15360,1,8388608,12,586752,1,8,0.05,0.95
954,2,11,2049024,8,2,3,0,7,32,47,1,1,10000,16384,1,8388608,9,528384,2,8,0,0.96
955,3,13,2083840,8,2,3,0,8,32,42,1,1,-1,11264,1,8388608,11,544768,2,5,0.05,0.97
956,3,16,2084864,8,2,3,0,8,32,60,1,1,1000000,16384,1,7340032,10,611328,2,8,0,0.88
957,3,9,2083840,8,2,2,0,8,30,46,1,1,-1,16384,1,8388608,11,532480,2,8,0.05,0.97
958,2,16,2084864,8,2,3,0,8,29,58,1,1,1000000,16384,0,8388608,12,553984,1,7,0.15,0.96
959,1,15,2059264,8,2,3,0,7,28,42,1,1,1000000,16384,0,8388608,10,586752,1,7,0,0.99
960,7,10,2072576,8,2,3,0,8,32,46,1,1,10000,16384,1,8388608,12,530432,1,6,0.05,0.98
961,3,16,2075648,8,2,3,0,8,27,53,1,1,1000000,15360,0,8388608,12,545792,2,8,0.15,0.96
962,3,10,1985536,8,2,3,0,8,31,62,1,1,-1,16384,1,8388608,11,533504,2,8,0.05,0.99
963,3,15,2075648,8,2,3,0,8,30,47,1,1,1000000,16384,0,8388608,11,673792,1,5,0,0.98
964,3,16,2062336,8,2,2,0,8,32,60,1,1,100000,16384,1,7340032,12,551936,2,6,0,0.98
965,1,12,2095104,8,2,2,0,8,32,52,1,1,-1,15360,0,7340032,12,531456,1,6,0,0.99
966,6,16,2083840,8,2,3,0,6,32,53,1,1,1000000,16384,1,7340032,12,609280,2,8,0.1,0.99
967,4,15,1975296,8,2,3,0,8,32,43,1,1,-1,16384,1,8388608,11,619520,2,8,0,0.83
968,6,13,2038784,8,2,3,0,8,32,56,1,1,-1,15360,1,8388608,12,557056,2,8,0.05,0.94
969,3,14,2088960,8,2,2,0,8,30,61,1,1,-1,15360,0,8388608,12,586752,2,6,0.05,0.95
970,1,15,2084864,8,2,3,0,8,32,45,1,1,100000,13312,1,8388608,12,644096,1,7,0.1,0.99
971,2,8,2084864,8,2,2,0,7,32,61,1,1,100000,16384,0,8388608,11,531456,2,6,0.05,0.92
972,1,15,2095104,8,2,3,0,7,32,55,1,1,10000,16384,1,8388608,11,551936,2,5,0.1,0.98
973,2,14,2084864,8,2,3,0,7,32,42,1,1,-1,16384,1,8388608,12,533504,1,8,0.2,0.98
974,1,16,2094080,8,2,3,0,6,31,64,1,1,1000000,16384,0,8388608,8,658432,2,8,0.2,0.99
